"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
12948,"Prunas","12/01/2011 09:19","Medio (4 - 8 mts)",80,"Grande",-68.8447240998,-32.8637957099,4,"Cuarta Oeste",1173332.70145,0,0.244180950368885,0
30140,"Morera","16/03/2011 08:14","Alto (> 8 mts)",165,"Grande",-68.8403628173,-32.8915604235,2,"Barrio Civico",2366816.36021,0,0.553602527429757,0
44084,"Morera","14/10/2011 11:13","Alto (> 8 mts)",180,"Grande",-68.8310547284,-32.8861280148,3,"Parque O'Higgins",1531146.02653,0,0.479605268975003,0
1239,"Fresno americano","29/11/2011 13:15","Bajo (2 - 4 mts)",40,"Mediano",-68.8763779455,-32.8654005648,8,"Aeroparque",2203364.73622,0,0.222713621643984,0
37467,"Morera","04/01/2011 12:21","Bajo (2 - 4 mts)",35,"Mediano",-68.857212215,-32.8707966603,6,"Residencial Norte",2694682.37982,0,0.102647882926897,0
42846,"Morera","04/10/2011 13:08","Alto (> 8 mts)",98,"Grande",-68.8321700968,-32.8770069128,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.480350053675033,0
8375,"Morera","17/02/2011 15:51","Alto (> 8 mts)",98,"Grande",-68.8401224567,-32.90048293,2,"Barrio Civico",2366816.36021,1,0.520061857466864,0
24920,"Morera","10/02/2011 09:01","Alto (> 8 mts)",124,"Grande",-68.8383585013,-32.8970887328,2,"Barrio Civico",2366816.36021,1,0.643026122707881,0
14612,"Paraiso","13/12/2011 12:25","Medio (4 - 8 mts)",30,"Mediano",-68.8802528511,-32.8661799804,8,"Aeroparque",2203364.73622,0,0.668574776493185,0
36877,"Morera","07/04/2011 16:55","Alto (> 8 mts)",92,"Grande",-68.8584924024,-32.879505729,7,"Residencial Parque",1786336.08966,0,0.82704654679494,0
42518,"Morera","28/09/2011 11:48","Alto (> 8 mts)",190,"Grande",-68.8294210981,-32.8763880591,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.639138249671694,0
39128,"Paraiso","15/01/2012 19:31","Bajo (2 - 4 mts)",38,"Mediano",-68.8534810626,-32.871744986,6,"Residencial Norte",2694682.37982,0,0.605472913142278,0
19782,"Fresno americano","10/08/2011 12:06","Alto (> 8 mts)",90,"Grande",-68.8339097388,-32.8693299545,4,"Cuarta Oeste",1173332.70145,0,0.333706338771088,0
18553,"Paraiso","07/07/2011 11:28","Alto (> 8 mts)",130,"Grande",-68.837553656,-32.8737337495,4,"Cuarta Oeste",1173332.70145,0,0.14992958835606,0
44880,"Morera","23/08/2011 10:29","Medio (4 - 8 mts)",140,"Grande",-68.8243302003,-32.8678485691,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.881722580110725,0
26185,"Fresno europeo","19/10/2011 12:45","Medio (4 - 8 mts)",180,"Grande",-68.8317868084,-32.8877507844,3,"Parque O'Higgins",1531146.02653,0,0.170438443114486,0
5889,"Pltano","14/04/2011 13:02","Alto (> 8 mts)",102,"Grande",-68.8463901273,-32.8826422631,1,"Parque Central",1655357.93265,0,0.248708020553675,0
13530,"Morera","01/02/2011 12:28","Alto (> 8 mts)",160,"Grande",-68.8513006954,-32.8645416136,6,"Residencial Norte",2694682.37982,0,0.308776390455278,0
3957,"Paraiso","27/09/2011 10:28","Bajo (2 - 4 mts)",48,"Mediano",-68.8227353622,-32.8745094122,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.055346022494131,0
5583,"Morera","15/04/2011 13:40","Medio (4 - 8 mts)",78,"Grande",-68.8385767185,-32.8820178291,1,"Parque Central",1655357.93265,0,0.707813416527846,0
39228,"Fresno europeo","28/12/2010 10:22","Muy bajo (1 - 2 mts)",8,"Chico",-68.8542455889,-32.8720667921,6,"Residencial Norte",2694682.37982,0,0.18067577507106,0
45947,"Paraiso","29/08/2011 09:47","Medio (4 - 8 mts)",140,"Grande",-68.8187042698,-32.8696587049,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.862866404160895,0
22536,"Fresno europeo","17/06/2011 09:18","Medio (4 - 8 mts)",105,"Grande",-68.8611546645,-32.9003253948,5,"Residencial Sur",2423808.92355,0,0.397255419713608,0
20488,"Morera","02/06/2011 09:56","Alto (> 8 mts)",145,"Grande",-68.8596844229,-32.8980427472,5,"Residencial Sur",2423808.92355,0,0.112474492667633,0
36341,"Fresno americano","18/03/2011 09:58","Medio (4 - 8 mts)",60,"Mediano",-68.8519833846,-32.8789799466,6,"Residencial Norte",2694682.37982,0,0.0795132061348287,0
3652,"Morera","24/08/2011 11:11","Alto (> 8 mts)",205,"Grande",-68.8226806491,-32.8686998442,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.653625924567503,0
22014,"Paraiso","17/05/2011 12:09","Alto (> 8 mts)",140,"Grande",-68.8588877414,-32.8930412528,5,"Residencial Sur",2423808.92355,1,0.277974776336279,0
20281,"Fresno americano","17/05/2011 10:10","Bajo (2 - 4 mts)",31,"Mediano",-68.8594933192,-32.8936407479,5,"Residencial Sur",2423808.92355,0,0.710741606578586,0
31836,"Pltano","30/06/2011 13:41","Alto (> 8 mts)",200,"Grande",-68.8606718431,-32.8900291688,5,"Residencial Sur",2423808.92355,0,0.444020670569569,0
16442,"Perenne","12/08/2011 09:45","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8416863224,-32.8629657812,4,"Cuarta Oeste",1173332.70145,0,0.867311364253747,0
11026,"Prunas","07/04/2011 11:53","Medio (4 - 8 mts)",80,"Grande",-68.8584754184,-32.8804374682,7,"Residencial Parque",1786336.08966,0,0.947894980643014,0
16138,"Morera","21/07/2011 09:42","Medio (4 - 8 mts)",78,"Grande",-68.8450672256,-32.8725738275,6,"Residencial Norte",2694682.37982,0,0.377802497909687,0
9950,"Fresno europeo","12/11/2010 11:22","Bajo (2 - 4 mts)",32,"Mediano",-68.8560804442,-32.8704841282,6,"Residencial Norte",2694682.37982,0,0.717960014729604,0
17058,"Morera","16/08/2011 09:43","Medio (4 - 8 mts)",93,"Grande",-68.8369095992,-32.8644751734,4,"Cuarta Oeste",1173332.70145,1,0.349707010567785,0
11000,"Fresno europeo","29/03/2011 11:00","Muy bajo (1 - 2 mts)",10,"Chico",-68.8512701817,-32.8808562453,1,"Parque Central",1655357.93265,0,0.545931495902555,0
33232,"Pltano","09/05/2011 11:50","Alto (> 8 mts)",200,"Grande",-68.8558578832,-32.8920611752,5,"Residencial Sur",2423808.92355,0,0.14490147516583,0
46647,"Morera","05/09/2011 08:45","Alto (> 8 mts)",185,"Grande",-68.8305989569,-32.869855548,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0645549161116551,0
22476,"Caducifolio","23/06/2011 12:21","Muy bajo (1 - 2 mts)",15,"Chico",-68.8622680311,-32.8991075552,5,"Residencial Sur",2423808.92355,0,0.043813686550308,0
15812,"Acer","21/11/2011 16:42","Bajo (2 - 4 mts)",60,"Mediano",-68.8733823734,-32.8783030876,7,"Residencial Parque",1786336.08966,0,0.707712536204117,0
39882,"Morera","03/05/2011 13:08","Alto (> 8 mts)",175,"Grande",-68.8442769935,-32.8738434548,1,"Parque Central",1655357.93265,1,0.227431634198243,0
27977,"Morera","31/10/2011 09:30","Muy bajo (1 - 2 mts)",8,"Chico",-68.8366891513,-32.8930535466,3,"Parque O'Higgins",1531146.02653,0,0.694541348790698,0
8294,"Morera","02/03/2011 18:57","Medio (4 - 8 mts)",158,"Grande",-68.8406849875,-32.893849998,2,"Barrio Civico",2366816.36021,0,0.441301241662652,0
39838,"Morera","02/05/2011 11:05","Alto (> 8 mts)",190,"Grande",-68.844292876,-32.8733551496,6,"Residencial Norte",2694682.37982,0,0.149594540244452,0
45718,"Morera","24/08/2011 11:58","Medio (4 - 8 mts)",177,"Grande",-68.8217937012,-32.8694361877,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.104480458515864,0
21093,"Prunas","22/06/2011 11:15","Medio (4 - 8 mts)",63,"Grande",-68.8624618942,-32.8996190126,5,"Residencial Sur",2423808.92355,0,0.024536609242667,0
33069,"Morera","18/05/2011 10:19","Alto (> 8 mts)",160,"Grande",-68.8527352305,-32.8880630635,5,"Residencial Sur",2423808.92355,0,0.236101141669749,0
6379,"Fresno europeo","03/06/2011 12:31","Muy bajo (1 - 2 mts)",2,"Chico",-68.8589304897,-32.8878234437,5,"Residencial Sur",2423808.92355,0,0.793433231620016,0
24618,"Morera","07/02/2011 08:55","Alto (> 8 mts)",200,"Grande",-68.8431336106,-32.9038955154,2,"Barrio Civico",2366816.36021,0,0.303861840086087,0
29892,"Acacia SP","11/03/2011 10:15","Muy bajo (1 - 2 mts)",6,"Chico",-68.8411683967,-32.8919463587,2,"Barrio Civico",2366816.36021,0,0.121707093451973,0
18517,"Paraiso","06/07/2011 12:38","Alto (> 8 mts)",180,"Grande",-68.8378410095,-32.8743069684,4,"Cuarta Oeste",1173332.70145,0,0.434401098314099,0
4134,"Morera","28/09/2011 10:10","Bajo (2 - 4 mts)",40,"Mediano",-68.8239353956,-32.8750587225,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.705257722449803,0
9117,"Fresno europeo","18/02/2011 12:46","Medio (4 - 8 mts)",45,"Mediano",-68.8533331867,-32.8650679033,6,"Residencial Norte",2694682.37982,0,0.31439385484665,0
17841,"Morera","02/08/2011 10:35","Alto (> 8 mts)",180,"Grande",-68.836659069,-32.8669214568,4,"Cuarta Oeste",1173332.70145,0,0.585435338415091,0
15432,"Fresno europeo","18/11/2011 14:24","Alto (> 8 mts)",55,"Mediano",-68.8594754874,-32.8717104992,6,"Residencial Norte",2694682.37982,0,0.383188263500317,0
34997,"Fresno europeo","31/03/2011 10:39","Bajo (2 - 4 mts)",65,"Grande",-68.8552029876,-32.879615859,6,"Residencial Norte",2694682.37982,0,0.557752172868775,0
15089,"Acacia SP","16/11/2011 12:54","Muy bajo (1 - 2 mts)",2,"Chico",-68.85888161,-32.868795128,6,"Residencial Norte",2694682.37982,0,0.593574200187606,0
16287,"Conifera","22/07/2011 08:50","Alto (> 8 mts)",110,"Grande",-68.8421949927,-32.8629712353,4,"Cuarta Oeste",1173332.70145,0,0.119570525873492,0
4213,"Fresno europeo","07/07/2011 10:46","Alto (> 8 mts)",125,"Grande",-68.8383795465,-32.8739051024,4,"Cuarta Oeste",1173332.70145,0,0.0959585338600248,0
35216,"Pltano","23/03/2011 09:39","Alto (> 8 mts)",145,"Grande",-68.8528969325,-32.8814281337,1,"Parque Central",1655357.93265,1,0.789023325071786,0
24238,"Perenne","27/01/2011 11:54","Alto (> 8 mts)",125,"Grande",-68.8447317884,-32.9010974931,2,"Barrio Civico",2366816.36021,0,0.381076388208353,0
5973,"Fresno americano","27/04/2011 09:07","Medio (4 - 8 mts)",40,"Mediano",-68.8471816771,-32.884918339,1,"Parque Central",1655357.93265,0,0.545354896504379,0
8285,"Fresno americano","21/02/2011 19:25","Alto (> 8 mts)",48,"Mediano",-68.8499691834,-32.8910186176,5,"Residencial Sur",2423808.92355,0,0.330047986862057,0
2525,"Fresno europeo","19/10/2011 12:46","Medio (4 - 8 mts)",90,"Grande",-68.834637406,-32.8876236775,3,"Parque O'Higgins",1531146.02653,0,0.571979957864155,0
27462,"Morera","27/10/2011 09:45","Alto (> 8 mts)",128,"Grande",-68.837193579,-32.8914334146,3,"Parque O'Higgins",1531146.02653,1,0.275583635489716,0
36367,"Pltano","17/03/2011 12:16","Alto (> 8 mts)",200,"Grande",-68.8524644516,-32.8779105142,6,"Residencial Norte",2694682.37982,0,0.319902644716239,0
7016,"Caducifolio","10/06/2011 12:24","Muy bajo (1 - 2 mts)",6,"Chico",-68.8538802378,-32.897761301,5,"Residencial Sur",2423808.92355,0,0.086749216400773,0
28142,"Morera","14/03/2011 16:24","Medio (4 - 8 mts)",28,"Mediano",-68.8476639332,-32.8917681506,2,"Barrio Civico",2366816.36021,0,0.300026451785228,0
38575,"Morera","22/12/2010 13:11","Alto (> 8 mts)",120,"Grande",-68.853120926,-32.8705433263,6,"Residencial Norte",2694682.37982,0,0.913822340091094,0
33533,"Fresno europeo","31/05/2011 13:04","Alto (> 8 mts)",56,"Mediano",-68.8556991153,-32.8885367301,5,"Residencial Sur",2423808.92355,0,0.48615889395349,0
5004,"Morera","04/07/2011 11:26","Medio (4 - 8 mts)",120,"Grande",-68.8361698521,-32.8634916513,4,"Cuarta Oeste",1173332.70145,0,0.20848905009641,0
46846,"Pltano","15/09/2011 13:36","Alto (> 8 mts)",160,"Grande",-68.8344848475,-32.8723984884,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.580696198376353,0
35461,"Morera","28/03/2011 13:14","Alto (> 8 mts)",180,"Grande",-68.8540588846,-32.8817390281,6,"Residencial Norte",2694682.37982,0,0.150752055621871,0
34586,"Paraiso","17/01/2012 19:21","Medio (4 - 8 mts)",140,"Grande",-68.8489561996,-32.8747970684,6,"Residencial Norte",2694682.37982,0,0.892661801046347,0
35252,"Eucalyptus","24/06/2011 13:23","Alto (> 8 mts)",100,"Grande",-68.8516865496,-32.8836807225,1,"Parque Central",1655357.93265,0,0.423935246965064,0
30700,"Fresno europeo","03/02/2011 12:52","Muy bajo (1 - 2 mts)",10,"Chico",-68.8555207901,-32.8678632637,6,"Residencial Norte",2694682.37982,0,0.45687850120406,0
9055,"Fresno europeo","15/02/2011 12:32","Medio (4 - 8 mts)",35,"Mediano",-68.8551512962,-32.8661276631,6,"Residencial Norte",2694682.37982,0,0.931888497928311,0
45821,"Morera","26/08/2011 11:29","Medio (4 - 8 mts)",158,"Grande",-68.8214314666,-32.8694459505,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.510955228094432,0
25957,"Morera","01/02/2011 11:43","Alto (> 8 mts)",180,"Grande",-68.8386460885,-32.9037593708,2,"Barrio Civico",2366816.36021,0,0.74850100735054,0
20101,"Paraiso","10/08/2011 10:47","Bajo (2 - 4 mts)",22,"Mediano",-68.8330893665,-32.8657121016,4,"Cuarta Oeste",1173332.70145,0,0.559190655380688,0
21986,"Olmo comun","27/05/2011 13:13","Alto (> 8 mts)",92,"Grande",-68.8581193196,-32.8940925669,5,"Residencial Sur",2423808.92355,0,0.526201235636302,0
29405,"Morera","02/03/2011 10:40","Alto (> 8 mts)",170,"Grande",-68.8451082905,-32.8914275984,2,"Barrio Civico",2366816.36021,0,0.554922084486472,0
38543,"Fresno europeo","20/12/2010 10:49","Muy bajo (1 - 2 mts)",5,"Chico",-68.8532935434,-32.8716010415,6,"Residencial Norte",2694682.37982,0,0.750250231282183,0
46161,"Morera","27/09/2011 10:31","Alto (> 8 mts)",150,"Grande",-68.82470805,-32.8740179343,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.481605545505065,0
20425,"Fresno europeo","17/05/2011 11:19","Medio (4 - 8 mts)",28,"Mediano",-68.861470123,-32.8932958022,5,"Residencial Sur",2423808.92355,0,0.906584470694753,0
15802,"Morera","21/11/2011 18:04","Bajo (2 - 4 mts)",28,"Mediano",-68.8736753127,-32.8793128361,7,"Residencial Parque",1786336.08966,0,0.298718500967937,0
14417,"Conifera","02/12/2011 09:47","Bajo (2 - 4 mts)",25,"Mediano",-68.878913149,-32.8682471512,8,"Aeroparque",2203364.73622,0,0.67812065398949,0
37283,"Paraiso","15/03/2011 10:06","Alto (> 8 mts)",120,"Grande",-68.8580874834,-32.8735079692,6,"Residencial Norte",2694682.37982,0,0.438068759378182,0
20262,"Morera","17/05/2011 10:20","Alto (> 8 mts)",132,"Grande",-68.8594252156,-32.8925724376,5,"Residencial Sur",2423808.92355,0,0.0185200677238347,0
45046,"Morera","01/09/2011 07:59","Alto (> 8 mts)",165,"Grande",-68.8223893496,-32.8702550517,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.380789586630011,0
9797,"Morera","14/01/2011 09:38","Alto (> 8 mts)",140,"Grande",-68.8454706485,-32.864139604,4,"Cuarta Oeste",1173332.70145,0,0.341777717348562,0
10301,"Fresno europeo","02/12/2010 10:06","Alto (> 8 mts)",90,"Grande",-68.8460582895,-32.8722519939,6,"Residencial Norte",2694682.37982,0,0.491820940263153,0
29137,"Morera","10/03/2011 13:24","Alto (> 8 mts)",76,"Grande",-68.8461687107,-32.8883153293,2,"Barrio Civico",2366816.36021,0,0.0488773265201242,0
32633,"Pltano","21/06/2011 12:05","Alto (> 8 mts)",140,"Grande",-68.8528775855,-32.8903593018,5,"Residencial Sur",2423808.92355,0,0.075236171942789,0
36792,"Morera","07/04/2011 16:15","Alto (> 8 mts)",170,"Grande",-68.8599594565,-32.8808128769,7,"Residencial Parque",1786336.08966,1,0.211542360767291,0
38440,"Fresno europeo","03/11/2010 10:27","Alto (> 8 mts)",96,"Grande",-68.8509146363,-32.8694210895,6,"Residencial Norte",2694682.37982,0,0.560184933126381,0
45437,"Morera","09/09/2011 09:13","Alto (> 8 mts)",260,"Grande",-68.8253260517,-32.8732752624,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.812865237183701,0
13705,"Paraiso sombrilla","18/02/2011 14:15","Medio (4 - 8 mts)",57,"Mediano",-68.8533180113,-32.8655842205,6,"Residencial Norte",2694682.37982,0,0.670949989544124,0
20006,"Pltano","11/08/2011 10:15","Alto (> 8 mts)",155,"Grande",-68.833898582,-32.8665719654,4,"Cuarta Oeste",1173332.70145,0,0.974411260414385,0
7397,"Fresno americano","19/05/2011 15:42","Medio (4 - 8 mts)",38,"Mediano",-68.8545467088,-32.9004543263,5,"Residencial Sur",2423808.92355,0,0.919031794443305,0
21818,"Pltano","13/05/2011 09:48","Alto (> 8 mts)",190,"Grande",-68.8557650768,-32.8943274692,5,"Residencial Sur",2423808.92355,0,0.254937865665188,0
443,"Morera","06/03/2012 10:59","Medio (4 - 8 mts)",90,"Grande",-68.8181543076,-32.8679206082,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.978979856741935,0
25623,"Paraiso","15/02/2011 15:46","Alto (> 8 mts)",92,"Grande",-68.8379864338,-32.9017927939,2,"Barrio Civico",2366816.36021,0,0.491873341220144,0
17316,"Morera","10/08/2011 07:39","Alto (> 8 mts)",123,"Grande",-68.8342723801,-32.8653588195,4,"Cuarta Oeste",1173332.70145,0,0.445455054132535,0
3392,"Perenne","16/08/2011 13:34","Medio (4 - 8 mts)",42,"Mediano",-68.8319131545,-32.8682669754,4,"Cuarta Oeste",1173332.70145,1,0.0562644120032377,0
3406,"Morera","16/08/2011 13:27","Alto (> 8 mts)",160,"Grande",-68.8323158981,-32.8671355989,4,"Cuarta Oeste",1173332.70145,0,0.497075225488887,0
5299,"Acer","28/04/2011 13:23","Medio (4 - 8 mts)",70,"Grande",-68.8432002125,-32.8768144823,1,"Parque Central",1655357.93265,0,0.322666033009137,0
31110,"Fresno europeo","08/02/2011 09:40","Medio (4 - 8 mts)",100,"Grande",-68.8548310007,-32.8644763744,6,"Residencial Norte",2694682.37982,0,0.74916368672861,0
19598,"Fresno europeo","11/07/2011 09:53","Alto (> 8 mts)",131,"Grande",-68.8362260682,-32.8715750575,4,"Cuarta Oeste",1173332.70145,1,0.742620292166004,0
42809,"Morera","07/10/2011 18:14","Alto (> 8 mts)",200,"Grande",-68.8309198558,-32.8776885321,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.605491858194058,0
18324,"Pltano","01/08/2011 13:04","Alto (> 8 mts)",100,"Grande",-68.8375446205,-32.8676142097,4,"Cuarta Oeste",1173332.70145,0,0.850521530746993,0
27830,"Morera","02/11/2011 10:32","Medio (4 - 8 mts)",30,"Mediano",-68.8362828011,-32.8950903856,2,"Barrio Civico",2366816.36021,0,0.306159235617725,0
23951,"Morera","12/01/2011 12:27","Alto (> 8 mts)",260,"Grande",-68.8470388032,-32.9001200553,2,"Barrio Civico",2366816.36021,0,0.0368800972274954,0
38313,"Paraiso","09/11/2010 11:09","Alto (> 8 mts)",190,"Grande",-68.8533252985,-32.8702867653,6,"Residencial Norte",2694682.37982,0,0.390852084729155,0
7634,"Olmo comun","17/06/2011 15:33","Bajo (2 - 4 mts)",44,"Mediano",-68.854870335,-32.8836814142,5,"Residencial Sur",2423808.92355,0,0.569855316865349,0
47426,"Morera","22/09/2011 09:23","Alto (> 8 mts)",180,"Grande",-68.8276946025,-32.8745733793,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.272436040063943,0
46572,"Morera","07/09/2011 09:08","Alto (> 8 mts)",132,"Grande",-68.8320538064,-32.8695944421,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.589834152531306,0
18899,"Fresno americano","02/08/2011 10:18","Medio (4 - 8 mts)",50,"Mediano",-68.8408384866,-32.8702352514,4,"Cuarta Oeste",1173332.70145,0,0.828730337666255,0
37291,"Acer","17/03/2011 11:37","Medio (4 - 8 mts)",60,"Mediano",-68.8589035168,-32.8753625498,7,"Residencial Parque",1786336.08966,0,0.0781669627189774,0
12640,"Morera","17/01/2011 08:50","Medio (4 - 8 mts)",120,"Grande",-68.8463735822,-32.8629901996,4,"Cuarta Oeste",1173332.70145,0,0.9924661885981,0
5694,"lamo criollo","29/04/2011 10:38","Medio (4 - 8 mts)",20,"Chico",-68.8393144079,-32.8751951634,1,"Parque Central",1655357.93265,0,0.697782272371981,0
31481,"Paraiso","19/05/2011 11:17","Alto (> 8 mts)",150,"Grande",-68.8586759728,-32.8914009352,5,"Residencial Sur",2423808.92355,1,0.229213432720353,0
29944,"Pltano","28/04/2011 12:35","Alto (> 8 mts)",82,"Grande",-68.8432891577,-32.8855505398,1,"Parque Central",1655357.93265,1,0.3319909787851,0
47358,"Pltano","23/09/2011 08:56","Alto (> 8 mts)",250,"Grande",-68.8278228277,-32.8745733755,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.0157026662751882,0
17449,"Acer","29/07/2011 09:40","Alto (> 8 mts)",110,"Grande",-68.8348380736,-32.8669518976,4,"Cuarta Oeste",1173332.70145,0,0.594632249558563,0
101,"Pltano","29/02/2012 10:27","Medio (4 - 8 mts)",160,"Grande",-68.8564013151,-32.9017206089,5,"Residencial Sur",2423808.92355,0,0.0696659367515957,0
29811,"Pltano","04/03/2011 13:00","Alto (> 8 mts)",180,"Grande",-68.8427493046,-32.8922386895,2,"Barrio Civico",2366816.36021,0,0.900482643218533,0
10540,"Morera","18/03/2011 11:34","Alto (> 8 mts)",135,"Grande",-68.8561552477,-32.875840347,6,"Residencial Norte",2694682.37982,0,0.0235591164152326,0
34841,"Pltano","30/03/2011 09:41","Alto (> 8 mts)",205,"Grande",-68.8517708274,-32.8768082846,6,"Residencial Norte",2694682.37982,0,0.617458338792758,0
24954,"Perenne","16/02/2011 12:09","Bajo (2 - 4 mts)",10,"Chico",-68.8367706452,-32.896431583,2,"Barrio Civico",2366816.36021,0,0.133055543468436,0
37260,"Pltano","15/03/2011 11:57","Bajo (2 - 4 mts)",7,"Chico",-68.8585103425,-32.8730782499,6,"Residencial Norte",2694682.37982,0,0.863352777628925,0
10435,"Paraiso","11/03/2011 09:53","Alto (> 8 mts)",150,"Grande",-68.8563686481,-32.8734927805,6,"Residencial Norte",2694682.37982,0,0.9161842194256,0
3506,"Ligustro","02/09/2011 10:24","Bajo (2 - 4 mts)",66,"Grande",-68.8262537986,-32.8688473464,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.460273519713346,0
36377,"Fresno europeo","17/03/2011 10:09","Alto (> 8 mts)",98,"Grande",-68.8529992194,-32.878251314,6,"Residencial Norte",2694682.37982,0,0.21798112641569,0
